evidence_id,control_id,system_id,system_name,evidence_type,evidence_description,evidence_path,uploaded_by,upload_timestamp,assessment_period_start,assessment_period_end,status,reviewer,review_timestamp,review_notes
6df627b9-1b1c-4361-aedf-3a9863d7ebbf,CM-11,e2b15d95-f539-47a5-8b2e-8a0cf70a6854,Financial Service,Vulnerability Scan,Vulnerability assessment report,/evidence/financial_service/CM-11_vulnerability_scan_20251205.pdf,melissa.jackson@nvidia-demo.com,2025-08-16T08:20:00,2025-08-15,2026-08-15,Accepted,grc.director@nvidia-demo.com,2025-08-20T19:20:00,All required artifacts present
9d5751ea-a511-4964-b396-809210af7550,SC-28,7329b64e-aed4-4f7e-870a-8f8837906a8f,Reporting Integration Hub,Configuration Export,System configuration file or export,/evidence/reporting_integration_hub/SC-28_configuration_export_20251205.json,jennifer.anderson@nvidia-demo.com,2025-12-23T17:58:00,2025-11-25,2026-11-25,Pending Review,,,
019e1009-4366-4d73-81f9-5466eeeedb87,AU-1,c5be7264-f015-46c3-89de-125a5991e0b3,Analytics Integration Hub,Vendor Assessment,Third-party vendor security assessment,/evidence/analytics_integration_hub/AU-1_vendor_assessment_20251205.pdf,christopher.walker@nvidia-demo.com,2025-07-11T09:13:00,2025-06-14,2026-06-14,Pending Review,,,
5fc3539c-3a01-46fd-9efb-acfd2ffe05f4,PE-12,cb5fcd79-c7c1-4520-b934-61da025a892c,HR Application,Business Continuity Plan,BCP/DR documentation,/evidence/hr_application/PE-12_business_continuity_plan_20251205.pdf,jessica.clark@nvidia-demo.com,2025-11-06T12:06:00,2025-10-29,2026-10-29,Accepted,audit.manager@nvidia-demo.com,2025-11-13T21:06:00,Evidence clearly demonstrates control effectiveness
a7e26802-98ea-4cb7-aa28-75c9a3b11c3a,AU-3,368a5383-08ea-4685-8d18-e4555734d2cd,HR Warehouse,Incident Report,Security incident documentation,/evidence/hr_warehouse/AU-3_incident_report_20251205.pdf,security.ops@nvidia-demo.com,2025-07-22T08:49:00,2025-07-07,2026-07-07,Accepted,audit.manager@nvidia-demo.com,2025-07-23T19:49:00,All required artifacts present
667ad571-f8d9-4c08-a4dc-8b496f3ca525,MP-1,c43fdb27-5832-421f-872a-aa0121059921,Partner API Gateway,Penetration Test Report,Security testing results,/evidence/partner_api_gateway/MP-1_penetration_test_report_20251205.pdf,joseph.brown@nvidia-demo.com,2025-07-30T13:45:00,2025-07-02,2026-07-02,Accepted,audit.manager@nvidia-demo.com,2025-08-01T06:45:00,Evidence validated against control objectives
b42a7926-6b30-4dbe-ae49-b8cbf50a417a,PS-4,368a5383-08ea-4685-8d18-e4555734d2cd,HR Warehouse,Vendor Assessment,Third-party vendor security assessment,/evidence/hr_warehouse/PS-4_vendor_assessment_20251205.pdf,michelle.thompson@nvidia-demo.com,2025-08-17T14:51:00,2025-07-27,2026-07-27,Accepted,grc.director@nvidia-demo.com,2025-08-20T02:51:00,Evidence meets control requirements
f2e7e61a-a416-48e9-b661-1637f84ff3ed,MA-1,c5be7264-f015-46c3-89de-125a5991e0b3,Analytics Integration Hub,Incident Report,Security incident documentation,/evidence/analytics_integration_hub/MA-1_incident_report_20251205.pdf,christopher.walker@nvidia-demo.com,2025-12-17T09:54:00,2025-11-24,2026-11-24,Accepted,security.manager@nvidia-demo.com,2025-12-20T18:54:00,Evidence clearly demonstrates control effectiveness
6287d192-1a8f-402a-b46d-9f8e5bc9c83c,CA-9,1e6cd834-81f6-4239-b589-2d3bb1c7475b,Legal Warehouse,Encryption Certificate,Certificate or key management documentation,/evidence/legal_warehouse/CA-9_encryption_certificate_20251205.pem,nicole.jones@nvidia-demo.com,2025-06-21T10:36:00,2025-06-11,2026-06-11,Accepted,audit.manager@nvidia-demo.com,2025-07-03T20:36:00,All required artifacts present
9859a589-612c-4b76-9d1a-9f5b6f46a2c7,CM-1,74d84c27-f092-4709-a5df-625cfdad6495,Partner Data Platform,Encryption Certificate,Certificate or key management documentation,/evidence/partner_data_platform/CM-1_encryption_certificate_20251205.pem,michael.clark@nvidia-demo.com,2025-12-12T13:01:00,2025-11-15,2026-11-15,Accepted,audit.manager@nvidia-demo.com,2025-12-13T21:01:00,Evidence meets control requirements
ee99b3d0-34d7-47c8-a03c-688f504635ff,PE-4,6ad86b83-e43c-4db4-959a-1a9e70b4736e,Partner HRIS,Vendor Assessment,Third-party vendor security assessment,/evidence/partner_hris/PE-4_vendor_assessment_20251205.pdf,robert.smith@nvidia-demo.com,2025-08-06T14:44:00,2025-07-12,2026-07-12,Accepted,grc.director@nvidia-demo.com,2025-08-15T06:44:00,Evidence meets control requirements
5ec45799-a8c3-415c-bc31-89857cf44852,PS-5,64d1a9b3-77cd-4f3a-a35e-14e069f58fd0,Customer Warehouse,Risk Assessment,Risk assessment documentation,/evidence/customer_warehouse/PS-5_risk_assessment_20251205.xlsx,ashley.walker@nvidia-demo.com,2025-11-12T08:53:00,2025-10-29,2026-10-29,Pending Review,,,
7567f253-6dd6-48d3-8ed9-474ac544a206,SC-17,64d1a9b3-77cd-4f3a-a35e-14e069f58fd0,Customer Warehouse,Risk Assessment,Risk assessment documentation,/evidence/customer_warehouse/SC-17_risk_assessment_20251205.xlsx,ashley.walker@nvidia-demo.com,2025-06-16T10:20:00,2025-06-12,2026-06-12,Accepted,compliance.lead@nvidia-demo.com,2025-06-29T03:20:00,Evidence validated against control objectives
bf934463-5f2a-443f-8632-92ae778b59c4,PS-1,7e54a667-791f-4c28-aa84-f54bb484d403,Employee Dashboard,Configuration Export,System configuration file or export,/evidence/employee_dashboard/PS-1_configuration_export_20251205.json,michelle.miller@nvidia-demo.com,2025-07-17T17:19:00,2025-06-23,2026-06-23,Pending Review,,,
3be649d0-dead-4172-9ca5-4ed830a6cd10,PM-9,b8bf9e72-6bb0-44d2-81fd-1bb862602359,Partner SCM,Encryption Certificate,Certificate or key management documentation,/evidence/partner_scm/PM-9_encryption_certificate_20251205.pem,nicole.jones@nvidia-demo.com,2025-11-01T17:18:00,2025-10-21,2026-10-21,Accepted,security.manager@nvidia-demo.com,2025-11-05T10:18:00,Evidence meets control requirements
c02c5091-8556-44a6-90c6-6701851ab6c4,SI-5,cb5fcd79-c7c1-4520-b934-61da025a892c,HR Application,Training Records,Employee training completion records,/evidence/hr_application/SI-5_training_records_20251205.xlsx,jessica.clark@nvidia-demo.com,2025-11-18T18:03:00,2025-10-27,2026-10-27,Accepted,senior.auditor@nvidia-demo.com,2025-12-02T12:03:00,Evidence meets control requirements
f19ceb6f-3154-4a2d-81cb-2fee61d28690,IA-1,c3d4d0eb-eb22-4191-9727-9dafc6d9b32d,Marketing ERP,Encryption Certificate,Certificate or key management documentation,/evidence/marketing_erp/IA-1_encryption_certificate_20251205.pem,grc.team@nvidia-demo.com,2025-11-18T13:01:00,2025-11-11,2026-11-11,Accepted,senior.auditor@nvidia-demo.com,2025-11-28T23:01:00,Evidence clearly demonstrates control effectiveness
741cdf97-eba3-4b4d-bddc-56a7aaf91883,PL-4,64d1a9b3-77cd-4f3a-a35e-14e069f58fd0,Customer Warehouse,Incident Report,Security incident documentation,/evidence/customer_warehouse/PL-4_incident_report_20251205.pdf,ashley.walker@nvidia-demo.com,2025-10-25T11:47:00,2025-09-25,2026-09-25,Accepted,compliance.lead@nvidia-demo.com,2025-11-06T05:47:00,Evidence meets control requirements
ecbd5f90-7693-4e29-a012-ceb46771dd31,SR-8,0a057262-509c-4828-b604-c02f0085a7bf,Financial ERP,Business Continuity Plan,BCP/DR documentation,/evidence/financial_erp/SR-8_business_continuity_plan_20251205.pdf,daniel.miller@nvidia-demo.com,2025-10-24T11:41:00,2025-09-28,2026-09-28,Pending Review,,,
1592cd43-2be0-46ba-93e5-42d0fd392dec,MP-4,d1399a8b-afb9-4c7e-8cf3-e12039305eaa,Security Database,Screenshot,Screen capture showing control implementation,/evidence/security_database/MP-4_screenshot_20251205.png,grc.team@nvidia-demo.com,2025-10-01T14:28:00,2025-09-25,2026-09-25,Rejected,compliance.lead@nvidia-demo.com,2025-10-10T02:28:00,Evidence does not cover full assessment period
391b5929-3160-4cdb-b638-67e692450b72,SC-20,d1399a8b-afb9-4c7e-8cf3-e12039305eaa,Security Database,Screenshot,Screen capture showing control implementation,/evidence/security_database/SC-20_screenshot_20251205.png,nicole.clark@nvidia-demo.com,2025-11-17T17:35:00,2025-11-01,2026-11-01,Pending Review,,,
9b5a0376-5070-4f90-a163-df37ea6c9e29,SI-10,c5d69f43-ffdd-4623-8b26-34c5af6dc0fd,Partner Application,Incident Report,Security incident documentation,/evidence/partner_application/SI-10_incident_report_20251205.pdf,security.ops@nvidia-demo.com,2025-10-06T18:57:00,2025-09-22,2026-09-22,Pending Review,,,
38c3d5fb-b9c1-4543-ab0a-d29b1b0bf34a,CM-2,cb5fcd79-c7c1-4520-b934-61da025a892c,HR Application,Configuration Export,System configuration file or export,/evidence/hr_application/CM-2_configuration_export_20251205.json,jessica.clark@nvidia-demo.com,2024-07-11T09:08:00,2024-07-04,2025-07-04,Expired,audit.manager@nvidia-demo.com,2024-07-19T23:08:00,Requires refresh for current assessment period
7c7e7a02-8d66-47be-a498-4e1e1f5fed7e,SA-2,c3fb88ca-874a-4876-8f59-7eb35752c832,HR Dashboard,Risk Assessment,Risk assessment documentation,/evidence/hr_dashboard/SA-2_risk_assessment_20251205.xlsx,thomas.garcia@nvidia-demo.com,2025-08-25T14:11:00,2025-07-27,2026-07-27,Accepted,senior.auditor@nvidia-demo.com,2025-09-08T06:11:00,All required artifacts present
65cc1eae-c3c2-4ba4-8816-77dd09e1a265,AC-19,6597923c-0580-4e8b-8367-8126949efe3a,Vendor Portal,Change Management Ticket,Change request and approval documentation,/evidence/vendor_portal/AC-19_change_management_ticket_20251205.pdf,audit.team@nvidia-demo.com,2025-10-03T09:27:00,2025-09-09,2026-09-09,Accepted,senior.auditor@nvidia-demo.com,2025-10-07T02:27:00,Evidence clearly demonstrates control effectiveness
e60a0f0a-e228-45f3-b57d-0283057c2986,AC-22,80524a38-6d27-495d-9f01-7363cf9583a8,Supply Chain Dashboard,Configuration Export,System configuration file or export,/evidence/supply_chain_dashboard/AC-22_configuration_export_20251205.json,it.admin@nvidia-demo.com,2025-11-08T11:13:00,2025-10-14,2026-10-14,Accepted,security.manager@nvidia-demo.com,2025-11-11T19:13:00,Evidence clearly demonstrates control effectiveness
2452a447-95d0-48e0-bb38-f1950f0d807a,AU-4,a67f9520-6f1a-49ed-9699-dbe2914a7e95,Reporting API Gateway,Policy Document,Formal policy or procedure document,/evidence/reporting_api_gateway/AU-4_policy_document_20251205.pdf,compliance.team@nvidia-demo.com,2025-10-03T17:26:00,2025-10-01,2026-10-01,Pending Review,,,
a7baeeda-746b-4542-b3ca-64d2168d1f50,SA-22,c5d69f43-ffdd-4623-8b26-34c5af6dc0fd,Partner Application,Screenshot,Screen capture showing control implementation,/evidence/partner_application/SA-22_screenshot_20251205.png,ashley.walker@nvidia-demo.com,2025-10-24T13:23:00,2025-10-11,2026-10-11,Accepted,compliance.lead@nvidia-demo.com,2025-11-04T04:23:00,Documentation complete and current
c54269c8-4ede-4549-a965-bb59c514fda8,PL-4,379aad25-1450-4f4a-8051-11d6f4f6b15b,Sales CRM,Vendor Assessment,Third-party vendor security assessment,/evidence/sales_crm/PL-4_vendor_assessment_20251205.pdf,jennifer.walker@nvidia-demo.com,2025-08-02T11:32:00,2025-07-05,2026-07-05,Accepted,compliance.lead@nvidia-demo.com,2025-08-13T04:32:00,Evidence validated against control objectives
0fca2a67-ff11-42ae-ae24-b49266eef216,PS-1,d1399a8b-afb9-4c7e-8cf3-e12039305eaa,Security Database,Penetration Test Report,Security testing results,/evidence/security_database/PS-1_penetration_test_report_20251205.pdf,nicole.clark@nvidia-demo.com,2024-09-01T17:39:00,2024-08-11,2025-08-11,Expired,senior.auditor@nvidia-demo.com,2024-09-04T01:39:00,Requires refresh for current assessment period
791388cd-0c1d-4a1f-8b34-eaa3d9cbdb89,SC-2,30c2e586-8a39-474b-a1b9-7bf7908bfeab,Marketing Analytics Engine,Penetration Test Report,Security testing results,/evidence/marketing_analytics_engine/SC-2_penetration_test_report_20251205.pdf,michael.miller@nvidia-demo.com,2025-07-31T18:26:00,2025-07-07,2026-07-07,Pending Review,,,
72ceab51-f74e-40de-869a-897cefa75667,SC-21,368a5383-08ea-4685-8d18-e4555734d2cd,HR Warehouse,Penetration Test Report,Security testing results,/evidence/hr_warehouse/SC-21_penetration_test_report_20251205.pdf,michelle.thompson@nvidia-demo.com,2024-10-10T10:49:00,2024-09-23,2025-09-23,Expired,security.manager@nvidia-demo.com,2024-10-19T04:49:00,Requires refresh for current assessment period
94036a4c-bfac-4490-b663-f39cd10d17d6,SC-22,ee0c4aa1-a2f8-495a-9cbf-30d373ad195e,Supply Chain CRM,Screenshot,Screen capture showing control implementation,/evidence/supply_chain_crm/SC-22_screenshot_20251205.png,audit.team@nvidia-demo.com,2025-10-26T15:01:00,2025-10-10,2026-10-10,Accepted,compliance.lead@nvidia-demo.com,2025-11-10T00:01:00,Evidence meets control requirements
f47c259b-e1a2-4f72-90a9-8145b44dd563,SR-3,cb5fcd79-c7c1-4520-b934-61da025a892c,HR Application,Risk Assessment,Risk assessment documentation,/evidence/hr_application/SR-3_risk_assessment_20251205.xlsx,jessica.clark@nvidia-demo.com,2025-08-24T13:36:00,2025-08-18,2026-08-18,Accepted,grc.director@nvidia-demo.com,2025-09-07T01:36:00,Documentation complete and current
fc6b52d3-d469-447c-983a-5d948bdf4fec,SI-1,b72ee548-3bb9-476b-bb4a-704addfb47bd,Employee Analytics Engine,Audit Log,System audit log or access log,/evidence/employee_analytics_engine/SI-1_audit_log_20251205.csv,stephanie.davis@nvidia-demo.com,2025-10-18T09:23:00,2025-10-11,2026-10-11,Rejected,compliance.lead@nvidia-demo.com,2025-10-29T17:23:00,Missing required details or timestamps
03723820-8bf4-4e37-8457-4285fcb56b0c,MP-1,6ad86b83-e43c-4db4-959a-1a9e70b4736e,Partner HRIS,Change Management Ticket,Change request and approval documentation,/evidence/partner_hris/MP-1_change_management_ticket_20251205.pdf,robert.smith@nvidia-demo.com,2025-09-07T11:55:00,2025-08-22,2026-08-22,Accepted,audit.manager@nvidia-demo.com,2025-09-17T02:55:00,Evidence validated against control objectives
38edb6a2-0767-4f83-ae77-0a278f2bb913,SI-8,0a057262-509c-4828-b604-c02f0085a7bf,Financial ERP,Configuration Export,System configuration file or export,/evidence/financial_erp/SI-8_configuration_export_20251205.json,daniel.miller@nvidia-demo.com,2025-07-17T11:46:00,2025-06-28,2026-06-28,Pending Review,,,
4fb5ef6c-ce2c-4625-bfdd-33addb8bce2c,SI-3,6ad86b83-e43c-4db4-959a-1a9e70b4736e,Partner HRIS,Change Management Ticket,Change request and approval documentation,/evidence/partner_hris/SI-3_change_management_ticket_20251205.pdf,grc.team@nvidia-demo.com,2025-07-11T15:13:00,2025-06-22,2026-06-22,Accepted,security.manager@nvidia-demo.com,2025-07-13T01:13:00,Documentation complete and current
24edc87e-8ffa-4354-88c3-27aac2a4ee7d,AU-5,7e54a667-791f-4c28-aa84-f54bb484d403,Employee Dashboard,Penetration Test Report,Security testing results,/evidence/employee_dashboard/AU-5_penetration_test_report_20251205.pdf,michelle.miller@nvidia-demo.com,2025-08-26T14:33:00,2025-08-03,2026-08-03,Accepted,grc.director@nvidia-demo.com,2025-09-09T00:33:00,All required artifacts present
5e79c430-4ba7-414f-b54e-d283c58e522a,PM-4,c3d4d0eb-eb22-4191-9727-9dafc6d9b32d,Marketing ERP,Configuration Export,System configuration file or export,/evidence/marketing_erp/PM-4_configuration_export_20251205.json,it.admin@nvidia-demo.com,2025-10-17T14:57:00,2025-10-15,2026-10-15,Accepted,senior.auditor@nvidia-demo.com,2025-10-26T06:57:00,All required artifacts present
bb418908-8f1a-468e-bc96-c60d42c78366,PE-2,ae37b0c6-224c-4929-b490-017ca050e755,Legal HRIS,Risk Assessment,Risk assessment documentation,/evidence/legal_hris/PE-2_risk_assessment_20251205.xlsx,nicole.thomas@nvidia-demo.com,2025-08-07T13:43:00,2025-07-15,2026-07-15,Pending Review,,,
b6cc3478-556b-4078-9b5d-ed05c450b764,CM-8,c5d69f43-ffdd-4623-8b26-34c5af6dc0fd,Partner Application,Business Continuity Plan,BCP/DR documentation,/evidence/partner_application/CM-8_business_continuity_plan_20251205.pdf,it.admin@nvidia-demo.com,2025-11-19T17:51:00,2025-11-10,2026-11-10,Accepted,security.manager@nvidia-demo.com,2025-12-03T02:51:00,Evidence clearly demonstrates control effectiveness
4f359069-595e-4eec-bb3e-db7b02815ec3,CM-2,ae37b0c6-224c-4929-b490-017ca050e755,Legal HRIS,Business Continuity Plan,BCP/DR documentation,/evidence/legal_hris/CM-2_business_continuity_plan_20251205.pdf,nicole.thomas@nvidia-demo.com,2025-10-03T13:14:00,2025-10-03,2026-10-03,Rejected,senior.auditor@nvidia-demo.com,2025-10-14T04:14:00,Evidence does not cover full assessment period
edb1b714-3b8f-4f26-a54f-9c181a05ea89,PM-10,c3fb88ca-874a-4876-8f59-7eb35752c832,HR Dashboard,Risk Assessment,Risk assessment documentation,/evidence/hr_dashboard/PM-10_risk_assessment_20251205.xlsx,thomas.garcia@nvidia-demo.com,2025-09-09T09:54:00,2025-09-04,2026-09-04,Accepted,security.manager@nvidia-demo.com,2025-09-17T19:54:00,All required artifacts present
175ede30-d8db-42b4-a657-184301268844,MA-4,c3fb88ca-874a-4876-8f59-7eb35752c832,HR Dashboard,Risk Assessment,Risk assessment documentation,/evidence/hr_dashboard/MA-4_risk_assessment_20251205.xlsx,thomas.garcia@nvidia-demo.com,2025-07-03T08:29:00,2025-06-16,2026-06-16,Accepted,senior.auditor@nvidia-demo.com,2025-07-08T22:29:00,Evidence meets control requirements
43224fee-c9cb-4c63-8a03-0ff63cb37015,SA-11,21f3b876-c37e-421e-8c20-68ad6e764bde,Supply Chain Application,Training Records,Employee training completion records,/evidence/supply_chain_application/SA-11_training_records_20251205.xlsx,security.ops@nvidia-demo.com,2025-08-12T08:55:00,2025-07-22,2026-07-22,Pending Review,,,
7f134c04-976a-4bba-8e53-c2f0f150ec75,SR-1,80524a38-6d27-495d-9f01-7363cf9583a8,Supply Chain Dashboard,Incident Report,Security incident documentation,/evidence/supply_chain_dashboard/SR-1_incident_report_20251205.pdf,jessica.clark@nvidia-demo.com,2025-12-10T12:31:00,2025-12-02,2026-12-02,Pending Review,,,
f6bc6af1-be01-4aba-bbaf-077d7238e7cc,PE-14,c5be7264-f015-46c3-89de-125a5991e0b3,Analytics Integration Hub,Risk Assessment,Risk assessment documentation,/evidence/analytics_integration_hub/PE-14_risk_assessment_20251205.xlsx,christopher.walker@nvidia-demo.com,2024-09-12T16:23:00,2024-08-23,2025-08-23,Expired,audit.manager@nvidia-demo.com,2024-09-16T02:23:00,Requires refresh for current assessment period
bd60b7da-336d-4eb1-85cf-c305ce360a17,PE-4,faef293a-1395-4a03-b4c4-fc7d3fa45ac7,Marketing Portal,Encryption Certificate,Certificate or key management documentation,/evidence/marketing_portal/PE-4_encryption_certificate_20251205.pem,michael.clark@nvidia-demo.com,2025-11-14T10:38:00,2025-10-15,2026-10-15,Accepted,grc.director@nvidia-demo.com,2025-11-19T21:38:00,Evidence clearly demonstrates control effectiveness
9df16f7e-9e5c-4268-8d9b-1cb7ef6c0e83,SC-21,c5d69f43-ffdd-4623-8b26-34c5af6dc0fd,Partner Application,Access Review Report,Periodic access review documentation,/evidence/partner_application/SC-21_access_review_report_20251205.xlsx,ashley.walker@nvidia-demo.com,2025-11-29T17:21:00,2025-10-30,2026-10-30,Pending Review,,,
b2d0a37e-7a4f-42db-b01a-a4e09680b8ea,CM-7,bc2af3a9-9a8b-478a-bc25-dc9140bf39a7,Customer ERP,Configuration Export,System configuration file or export,/evidence/customer_erp/CM-7_configuration_export_20251205.json,william.white@nvidia-demo.com,2025-12-29T08:06:00,2025-12-01,2026-12-01,Accepted,audit.manager@nvidia-demo.com,2026-01-01T01:06:00,Documentation complete and current
aec1da51-f4cc-4208-a61b-7980fb0f342c,IA-12,c5be7264-f015-46c3-89de-125a5991e0b3,Analytics Integration Hub,Policy Document,Formal policy or procedure document,/evidence/analytics_integration_hub/IA-12_policy_document_20251205.pdf,risk.mgmt@nvidia-demo.com,2025-07-02T15:23:00,2025-06-20,2026-06-20,Accepted,compliance.lead@nvidia-demo.com,2025-07-03T23:23:00,Documentation complete and current
31b8aefb-a147-47b9-a116-93244d0679bc,IA-4,9a0a2181-bb32-408a-b776-a5abba0b3ec6,Sales Portal,Vendor Assessment,Third-party vendor security assessment,/evidence/sales_portal/IA-4_vendor_assessment_20251205.pdf,ashley.robinson@nvidia-demo.com,2025-11-29T12:29:00,2025-11-01,2026-11-01,Accepted,audit.manager@nvidia-demo.com,2025-12-03T00:29:00,Evidence meets control requirements
940808d9-2ad3-4dde-aa6c-57449940764d,PE-16,80524a38-6d27-495d-9f01-7363cf9583a8,Supply Chain Dashboard,Screenshot,Screen capture showing control implementation,/evidence/supply_chain_dashboard/PE-16_screenshot_20251205.png,jessica.clark@nvidia-demo.com,2025-11-22T13:15:00,2025-11-22,2026-11-22,Accepted,compliance.lead@nvidia-demo.com,2025-12-04T07:15:00,Documentation complete and current
3e1da7aa-fca8-4bf7-acbd-fb5c53715a87,PM-2,21f3b876-c37e-421e-8c20-68ad6e764bde,Supply Chain Application,Risk Assessment,Risk assessment documentation,/evidence/supply_chain_application/PM-2_risk_assessment_20251205.xlsx,audit.team@nvidia-demo.com,2025-08-29T18:37:00,2025-08-01,2026-08-01,Accepted,senior.auditor@nvidia-demo.com,2025-09-04T03:37:00,Evidence validated against control objectives
b8aafe32-c8ac-4a3d-baa3-2e8bcadbd983,AU-6,ab3f8dfe-b4de-40c1-a6f2-02f2ccc808a5,Customer Integration Hub,Audit Log,System audit log or access log,/evidence/customer_integration_hub/AU-6_audit_log_20251205.csv,michelle.lewis@nvidia-demo.com,2025-07-22T14:23:00,2025-07-01,2026-07-01,Pending Review,,,
ea5aa107-9c79-4209-b923-fe742430ee6b,CA-7,ee0c4aa1-a2f8-495a-9cbf-30d373ad195e,Supply Chain CRM,Access Review Report,Periodic access review documentation,/evidence/supply_chain_crm/CA-7_access_review_report_20251205.xlsx,grc.team@nvidia-demo.com,2025-10-08T16:30:00,2025-09-08,2026-09-08,Accepted,grc.director@nvidia-demo.com,2025-10-18T03:30:00,Evidence validated against control objectives
df798bfe-b15d-4d4a-8b73-09b72d79b0cc,SI-3,b8bf9e72-6bb0-44d2-81fd-1bb862602359,Partner SCM,Risk Assessment,Risk assessment documentation,/evidence/partner_scm/SI-3_risk_assessment_20251205.xlsx,risk.mgmt@nvidia-demo.com,2025-09-13T08:58:00,2025-09-03,2026-09-03,Pending Review,,,
0c883bd9-9c4c-4eb6-aee5-ba43a2857ef2,CM-11,78460fd6-1df2-4bea-a9db-1e1c4546166f,Financial HRIS,Risk Assessment,Risk assessment documentation,/evidence/financial_hris/CM-11_risk_assessment_20251205.xlsx,william.johnson@nvidia-demo.com,2025-11-05T12:39:00,2025-10-12,2026-10-12,Rejected,security.manager@nvidia-demo.com,2025-11-13T05:39:00,Evidence does not cover full assessment period
bc372342-641a-4029-a7fd-90febc86e2ba,MA-2,78460fd6-1df2-4bea-a9db-1e1c4546166f,Financial HRIS,Access Review Report,Periodic access review documentation,/evidence/financial_hris/MA-2_access_review_report_20251205.xlsx,william.johnson@nvidia-demo.com,2025-07-24T14:18:00,2025-07-22,2026-07-22,Pending Review,,,
